Registrikood;Nimi;Liik;Registreeritud käibemaksukohustuslaste registrisse;EMTAK tegevusvaldkond, mis on EMTAKi struktuuris tähistatud tähtkoodiga;Maakond;Riiklikud Maksud;Tööjõumaksud Ja Maksed;Kaive;Tootajaid
10006630;ARVO VINK;FIE;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Tartu linn );8517,78;1903,74;43652,38;1
10006713;KALAPORT OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );1397,54;0;16074,93;
10006729;CORSON, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Saue vald );28711,32;8551,04;125477;4
10006794;NAFTAAL, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );30317,96;12905,19;139536,59;8
10006825;METS JA PÕLD, OÜ;Äriühing;jah;ELEKTRIENERGIA, GAASI, AURU JA KONDITSIONEERITUD ÕHUGA VARUSTAMINE;Pärnu ( Saarde vald );1550,33;0;7381,88;
10006854;ILMANDU TALU;FIE;ei;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Lääne-Viru ( Väike-Maarja vald );;;;1
10006908;NOVAN KONSULT, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Lääne-Viru ( Haljala vald );;;600;
10006920;RVE, OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Ida-Viru ( Jõhvi vald );4524,63;3284,75;12596,32;4
10006966;AS CGI EESTI;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );1192205,1;1057012,03;3466086,53;167
10006995;PAJULA, OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Jõgeva ( Mustvee vald );16687,08;4940,13;114417,79;8
10007061;MARIT, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Lääne-Viru ( Rakvere linn );173,9;0;1210,16;
10007078;TIITSER, OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );1162,3;1049,1;12650;1
10007115;DANMED, OÜ;Äriühing;ei;TERVISHOID JA SOTSIAALHOOLEKANNE;Harju ( Tallinn );2231,72;2484,74;;2
10007180;GG-GROUP, OÜ;Äriühing;jah;ELEKTRIENERGIA, GAASI, AURU JA KONDITSIONEERITUD ÕHUGA VARUSTAMINE;Pärnu ( Pärnu linn );2967,18;2979,21;1377,8;1
10007210;SPRATFIL, AS;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );;;0;1
10007262;KIRTEKO, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Pärnu ( Pärnu linn );85,17;0;913,21;
10007291;OPELAAS, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );13442,37;7824,71;55040,37;4
10007339;ANNEMÄE, OÜ;Äriühing;ei;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Lääne-Viru ( Rakvere vald );;;;1
10007411;INDREK EENSALU POOD;FIE;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Jõgeva ( Põltsamaa vald );;;0;
10007440;ALEKON PROPERTY AS;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Maardu linn );157097,53;36652,34;1283833,74;11
10007517;AKTSIASELTS MAGNUM VETERINAARIA;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Saue vald );798354,78;170355;10908430,6;34
10007569;ROSMAKOR, OÜ;Äriühing;ei;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Harju ( Tallinn );159;161,4;;
10007606;KEHRA LINNAAPTEEGI OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Anija vald );10411,14;8523,4;194991,9;4
10007635;TRABUR, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );5496,96;3193,18;23594,46;2
10007687;HEIS, OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Lääne-Viru ( Rakvere linn );15716,53;10287,02;60371,42;2
10007747;RAMISE, OÜ;Äriühing;jah;EHITUS;Pärnu ( Pärnu linn );1358,44;430,53;4246,82;1
10007776;ELECTROLUX EESTI OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );187906,65;51002,16;4123055,51;10
10007813;RAUAMEISTER, AS;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Võru ( Võru vald );333436,92;353181,16;1527907,7;103
10007865;STATEKSI, OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Harju ( Tallinn );4822,04;4129,87;42406,54;
10007925;CISTA, AS;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Põlva ( Kanepi vald );152809,79;88765,98;664169,13;40
10007960;TARFURGO, OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Tartu ( Kambja vald );121373,46;129326,85;1950785,16;38
10007977;ISLAMEL, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Peipsiääre vald );10490,26;3257,71;55039,82;3
10008014;RAISIO EESTI AS;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );7913,45;8048,4;30000;1
10008103;PLANIMEKS, OÜ;Äriühing;jah;EHITUS;Rapla ( Kohila vald );4565,36;2719,5;19362,88;2
10008132;ELTRUM, OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Saue vald );35950,19;29517,98;200614,76;18
10008250;PEEDU AUDIT, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Hiiu ( Hiiumaa vald );8213,87;3558,01;21794,85;1
10008267;OSAÜHING ILMATSALU KALA;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Tartu linn );0;2702,96;43546,6;2
10008403;HENER, OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Pärnu ( Pärnu linn );2635,63;585,09;9996,36;1
10008474;AQUATOR, OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );;;0;
10008480;TUULEVESKI, OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Harju ( Rae vald );131781,29;45405,53;663915,17;41
10008497;VALLUT, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );282,48;0;2105,04;
10008557;TAVETON, OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Rapla ( Rapla vald );0;1669,05;18111,05;2
10008563;SAIBO PERSONALIKOOLITUSE OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );20406,59;3872,11;0;
10008578;HELCON, OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Pärnu ( Pärnu linn );2840,04;1018,92;19336,8;1
10008675;MOK, OÜ;Äriühing;ei;TÖÖTLEV TÖÖSTUS;Pärnu ( Häädemeeste vald );8387;8050,68;;5
10008698;TIMORETA, OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );18498,97;5407,59;89371,19;2
10008706;SAAREMAA PIIMAÜHISTU;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Saare ( Saaremaa vald );49017,92;26843,27;4379306,4;5
10008735;AHRI, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Hiiu ( Hiiumaa vald );48,15;54,42;0;1
10008847;INMET, OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Lääne-Viru ( Kadrina vald );56,3;0;410;1
10008926;KABIN JA POJAD, OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Pärnu ( Tori vald );0;1590,48;52480,77;1
10009108;FESTO OY AB EESTI FILIAAL;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );234027,44;48508,29;1290124,9;6
10009120;INTERCHEMIE WERKEN DE ADELAAR EESTI AS;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Viimsi vald );133776,44;646149,42;8431711,12;173
10009143;KINDRELL, OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );3286,26;2360,62;7342,2;6
10009159;BALBIINO, AS;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );1162256,69;391542,49;13787869,61;109
10009189;KARLEV OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );8748,56;1652,14;42225,17;2
10009195;AVIISO, OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Lääne-Viru ( Väike-Maarja vald );4198,06;2389,06;10350;1
10009203;PIGMENT, OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Põlva ( Põlva vald );893,7;1001,94;;1
10009213;ERSTE TRANSPORT OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Tartu ( Tartu linn );0;6360,69;1482125,77;2
10009232;GOLDROM, OÜ;Äriühing;ei;HARIDUS;Harju ( Tallinn );872,12;734,3;;
10009338;NIKOLLO, OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );76,9;0;806,02;
10009388;GALINA PETROVA MIREL;FIE;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Ida-Viru ( Narva linn );3772,3;1925,16;33686,9;2
10009433;BUKEELIA, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Põlva ( Räpina vald );3223,72;1286,09;22047,86;3
10009491;NIPERNAADI, OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );750,94;225,81;;
10009507;PUHASTUSTEENISTUS OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );43617,52;21524,23;109825,09;26
10009551;EBAVERE ST OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Lääne-Viru ( Väike-Maarja vald );14898,95;11197,85;84340,09;9
10009568;AKTSIASELTS IIVAKIVI;Äriühing;jah;"VEEVARUSTUS; KANALISATSIOON, JÄÄTME- JA SAASTEKÄITLUS";Viljandi ( Mulgi vald );15908,88;11704,95;36937,05;
10009634;LUKUPOOD, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Tartu linn );142125,23;61223,09;848381,5;25
10009723;LATIKAS, OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Põlva ( Räpina vald );32817,56;17864,02;169152,53;19
10009775;NARVA KINNISVARABÜROO, OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Ida-Viru ( Narva linn );1566,02;1706,11;2160,92;2
10009806;NOK EMPIIR, OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Tartu ( Tartu linn );16314,79;4403,39;73538,72;2
10009835;ÕNNE PIIMAKARJATALU OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Jõgeva ( Põltsamaa vald );48598,58;29769,35;189560,75;7
10009947;MESSIEHITUS OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );395804,93;96285,2;3743819,61;17
10009982;HANNAPRITA, OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;;1
10010086;PROVITEK BALTI OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Rae vald );17675,44;2822,61;177315,27;1
10010169;CAVERION EESTI AS;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );316071,64;219654,56;927401,84;48
10010181;TELVAK ÄRI, OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Pärnu ( Pärnu linn );43995,06;26029,54;142055,44;7
10010206;LAANEKRAAV, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Viljandi ( Mulgi vald );39089,37;16926,47;114195;5
10010264;"OSAÜHING ""BONAHAT""";Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );20559,97;11613,63;48454,9;6
10010287;VALTSKATUS, OÜ;Äriühing;jah;EHITUS;Harju ( Viimsi vald );;;0;
10010293;AURULAEV ADMIRAL, OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );148,67;0;1500;
10010353;REMAR, OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Rapla ( Rapla vald );1294,25;612,92;6579,5;1
10010360;NABO NAHKTOOTED OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Rapla ( Rapla vald );14582,78;12514,68;81436,47;7
10010442;ANDRUSE-JÜRNA TALU;FIE;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Hiiu ( Hiiumaa vald );2368,83;2568,2;6379,1;2
10010531;MERKOLEK, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Maardu linn );107131,14;20561,77;461157;5
10010554;ARIOL TRADING, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Tartu linn );9319,9;5246,15;101855,71;7
10010560;REVELIKO, OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Tartu ( Tartu linn );69,73;122,64;2865,78;1
10010620;A.G.O., OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Tartu ( Nõo vald );237,07;0;3011,15;
10010749;NORRISON, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );33355,52;11167,24;354369,42;4
10010838;ARHITEKTIBÜROO MAI ŠEIN, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;0;
10010867;FASOLA, OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Saare ( Saaremaa vald );;;;1
10010927;PEETER AUNA KULLASSEPAÄRI OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Viljandi ( Viljandi linn );22185,72;10414,64;90524,34;9
10011045;MELKER, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Viimsi vald );23463,74;8724,44;83306,33;2
10011051;AKTSIASELTS STANDARD;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Kose vald );286201,13;173284,87;2514085,74;42
10011111;REMEDIUM KALAMAJA APTEEK, AS;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );23333,57;16614,37;364799,56;8
10011140;VORMSI TALU OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Lääne ( Vormsi vald );2522,22;987,15;12342,17;1
10011163;OSAÜHING ARTI TRANSGRUPP;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Maardu linn );67860,29;21027,59;224377,49;21
10011170;ANTS KIRSI;FIE;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Hiiu ( Hiiumaa vald );42,93;0;2200;
10011217;OÜ VETPING;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Rapla ( Rapla vald );6690,94;4051,83;52509,12;2
10011223;TALLINNA OPTIKA, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );42494,33;32868,27;277198,05;17
10011252;MADARA, TÜH;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );738,45;0;5000;
10011281;AKTSIASELTS LINCONA KONSULT;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );1110707,86;282039,17;8102778,97;60
10011298;UNIVERSAAL, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );15704,56;5676,77;103161,25;3
10011364;SKIVAL, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;0;
10011424;FOREITAL, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );26476,96;14712,94;106850,46;10
10011463;R-VALGUSTUSE OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Kuusalu vald );;;417,39;1
10011482;REHVIKODA, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );331,98;331,98;188,52;1
10011542;FAROVENT, OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );;;3750;
10011594;VEKKER, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );7508,85;4241,2;185429,94;2
10011720;AVP INTEGRAL, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );46633,55;38805,55;2149148,53;15
10011772;ALAR MUTLI;FIE;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Rapla ( Rapla vald );;;0;
10011811;PRIME TECHNOLOGIES OÜ;Äriühing;jah;FINANTS- JA KINDLUSTUSTEGEVUS;Harju ( Tallinn );3405,72;3692,36;0;1
10011944;VLADPARAL, OÜ;Äriühing;jah;HARIDUS;Harju ( Tallinn );;;0;
10011950;STYLE WEAR OSAÜHING;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );15194,81;11413,96;49163,08;8
10011986;LILIAN, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Pärnu ( Tori vald );148,5;0;675;
10012010;SIMAK OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;0;
10012079;JU, OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );2096,65;0;12834,22;
10012240;MANATEX, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Rapla ( Rapla vald );220,48;0;4393,34;
10012273;GREENCARRIER LINER AGENCY ESTONIA OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );793837,14;54245,57;6677289,93;8
10012381;ALLAN KANN;FIE;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Harju ( Saue vald );1157,24;1001,94;2657,2;1
10012406;ASMIRAD, OÜ;Äriühing;ei;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );832,5;850,5;0;1
10012435;NAVIGAATOR, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );17475,39;14234,16;303605,23;5
10012487;OSAÜHING PELGURANNA PANDIMAJA;Äriühing;ei;FINANTS- JA KINDLUSTUSTEGEVUS;Harju ( Tallinn );1533,45;1601,01;;3
10012567;KLAISENT, OÜ;Äriühing;jah;EHITUS;Tartu ( Tartu linn );5829,39;3056,54;85691,99;3
10012599;AIDELINK, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );1661,1;769,76;6325,66;1
10012671;AUDIITORBÜROO FIBROIIN OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Tartu ( Tartu linn );11422,24;4968,75;40662;
10012702;TELETEST, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Põlva ( Räpina vald );1534;1083,06;5883,87;1
10012731;LONE V.V., OÜ;Äriühing;jah;EHITUS;Tartu ( Tartu linn );17719,65;11684,33;67650,45;5
10012783;ORMASTE, OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Tartu ( Kambja vald );26496,13;16614,76;98429,22;8
10012808;KIRJAKAUP, OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Tartu ( Tartu linn );212;0;4858,68;
10012814;PILSU TALU;FIE;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Tartu ( Elva vald );4803,92;5152,19;11174,7;3
10012895;PEIPSI RAND, KALANDUSÜHISTU;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Jõgeva ( Mustvee vald );1057,06;962,58;4978,89;1
10012915;NIINA MNOGOLESSOVA KIOSK;FIE;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Tartu linn );8169,17;5624,02;72388,63;12
10012961;SMAIDAR, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Tartu vald );2765,56;1561,47;20372,5;
10012984;IKODOR, AS;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Tartu ( Tartu vald );284343,78;90601,96;1892522,32;21
10012990;AUTOKOOLITUS OÜ;Äriühing;jah;HARIDUS;Tartu ( Tartu linn );13072,37;7204,53;42965,72;6
10013073;A.K., OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Pärnu ( Tori vald );63288,66;9558,72;423885,6;7
10013104;P.M. TRANS, OÜ;Äriühing;jah;EHITUS;Rapla ( Märjamaa vald );36244,78;9094,67;190600,27;8
10013274;KAMMI JA KREITSMANNI RAAMATUPIDAMISBÜROO, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Saare ( Saaremaa vald );4522,2;2115;18270,57;2
10013423;PERLUX, OÜ;Äriühing;jah;EHITUS;Pärnu ( Pärnu linn );13574,93;10246,74;27531,18;7
10013512;R-SEGAKAUBA OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Lääne-Viru ( Tapa vald );6152,72;3857,31;49222,2;4
10013570;ELPASTE, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Ida-Viru ( Narva linn );8432,7;5893,56;85853,7;6
10013618;SOLVERING OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Rae vald );738,55;0;6610;
10013630;VIRU ELEKTRIKAUBANDUS, AS;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Lääne-Viru ( Vinni vald );476853,32;144232,39;3554142,41;35
10013660;OSAÜHING INFORING MEDIA;Äriühing;jah;INFO JA SIDE;Ida-Viru ( Jõhvi vald );10841,02;11053,62;100099,4;10
10013707;GRAVEL EAE, OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );2722,11;1003,92;105462,42;
10013788;NAKRO OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Ida-Viru ( Narva linn );88178,88;44598,77;379929,63;37
10013860;TORNATOR EESTI OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Harju ( Tallinn );911873,53;74515,46;3751206,95;14
10013877;NEOFARM, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Ida-Viru ( Narva linn );2150,76;1274,78;11373,43;3
10013883;OSAÜHING VOORE FARM;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Lääne-Viru ( Vinni vald );0;24354,5;1471861,49;6
10014003;NOWAP, OÜ;Äriühing;jah;EHITUS;Lääne-Viru ( Rakvere linn );38002,97;32010,49;650441,65;18
10014167;ALAR VESKUS;FIE;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Tartu vald );;;0;
10014196;ADVIR, OÜ;Äriühing;ei;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );1890,48;2038,38;;2
10014285;MAIERKO, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;0;
10014316;PAVETA AU OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Viimsi vald );10679;6647,79;20939,67;3
10014322;AREKTO, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );4671,4;0;21250;
10014351;AS TOLARAM INVESTMENTS;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );15476,41;14977,77;87507,01;8
10014380;METSAKÜLA PIIM, AS;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Harju ( Harku vald );154424,57;88558,92;2080139,41;22
10014411;INELTEX, OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );1190,65;870,36;13535,17;3
10014440;LEKONTI, OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );1225,17;1173;1321,35;2
10014457;VIHUR KVB, OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );2058,1;2013,33;1735,94;2
10014470;PARLENOF, OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );0;0;937,87;
